"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
91,92,91,92,92,92,91,91,91,91,91,92,92,91,92,93,92,89,93,89,91,90,91,90,91,92,91,93,93,91,91,92,91,90,91,91,91,91,91,91,90,90,93,91,91,92,89,91,92,92,90,91,91,92,91,91,93,91,93,91,91,89,92,93,92,91,90,92,92,92,93,91,89,91,92,91,88,91,92,91,91,91,91,90,90,91,89,92,91,91,91,91,92,89,93,91,90,92,90,91
168,168,167,169,168,168,172,169,170,168,169,168,169,168,170,169,170,170,170,168,166,170,167,167,168,169,167,168,169,166,167,169,169,170,169,168,170,169,170,168,169,167,167,168,170,172,168,168,170,168,167,168,169,171,168,168,172,168,168,169,167,170,169,170,169,167,170,169,167,168,168,169,170,167,167,168,169,168,167,169,169,167,167,171,168,168,168,170,168,169,168,172,167,169,171,165,169,168,168,169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,236,238,237,237,236,240,235,236,238,235,237,237,238,234,236,239,238,237,240,239,239,238,235,237,240,236,235,237,236,235,240,238,237,237,238,236,239,235,238,237,239,235,236,239,234,235,238,239,236,235,239,238,238,237,235,235,238,237,237,240,237,237,236,234,235,235,237,235,237,235,235,239,236,235,238,237,240,236,239,239,235,236,239,236,235,237,238,239,237,237,235,237,237,235,234,234,235,237,236
158,155,160,158,157,158,158,159,157,159,158,160,158,158,157,161,158,158,158,159,159,161,160,156,157,158,158,157,157,159,159,158,158,160,157,157,158,158,158,157,157,159,159,159,159,157,156,158,157,158,158,157,159,158,160,157,158,158,159,158,156,156,158,159,158,157,158,157,159,158,158,161,159,158,157,160,157,157,157,158,160,158,160,160,159,156,159,159,157,160,157,158,158,158,157,156,158,158,158,160
88,89,89,88,86,90,90,88,89,88,89,89,88,87,88,88,89,89,88,88,89,87,89,88,87,89,87,86,87,88,88,88,88,88,89,88,90,87,88,89,88,89,90,87,88,87,89,88,88,88,89,88,87,88,88,88,90,89,88,89,90,88,88,87,87,87,88,88,87,88,86,89,87,88,88,88,89,86,87,88,88,88,90,87,88,87,88,88,88,89,87,87,87,88,86,87,89,86,85,87
91,92,91,91,90,91,92,91,93,91,91,93,92,94,92,92,92,91,91,92,92,93,91,91,92,92,92,93,91,92,92,93,91,91,92,92,90,92,91,91,92,92,93,95,93,94,91,92,91,92,91,93,90,90,94,92,94,92,92,92,93,92,91,93,91,92,93,93,91,93,90,94,93,93,91,91,94,91,92,91,91,93,90,92,90,92,91,92,92,90,92,90,90,92,92,91,92,92,91,91
171,169,169,170,170,168,168,172,172,170,168,171,171,172,170,170,169,170,171,169,170,172,169,170,168,168,168,169,169,170,169,171,170,170,169,171,169,170,169,170,171,171,167,171,170,169,171,169,170,170,168,168,168,170,171,170,172,170,167,170,171,170,168,169,170,170,169,169,170,169,169,172,168,169,169,172,170,166,168,168,169,170,168,170,171,169,170,171,171,171,168,171,171,168,168,170,168,169,167,171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,241,236,238,237,238,239,237,239,240,238,237,236,238,238,237,239,238,238,237,239,239,240,238,237,237,238,237,233,237,235,239,237,238,237,237,238,235,239,240,238,236,237,238,237,238,237,239,238,237,235,237,238,237,238,239,239,237,237,237,236,239,239,237,239,238,237,237,238,237,235,236,239,239,239,238,239,240,237,237,239,237,238,237,238,239,237,237,234,239,237,237,235,237,237,240,236,241,239,238
160,157,158,155,160,157,159,158,159,158,160,161,159,160,159,158,159,158,157,158,157,156,157,157,159,158,158,158,157,158,159,157,157,156,157,158,157,157,157,157,161,158,158,159,157,158,159,157,157,158,157,157,158,156,160,159,159,159,158,158,159,158,160,159,159,158,159,158,162,158,156,158,157,159,158,158,158,159,158,158,158,159,158,159,159,158,157,160,158,157,157,159,158,158,159,158,159,158,161,157
89,89,88,88,89,89,88,88,87,87,86,89,88,87,88,88,89,89,87,88,88,88,87,88,90,89,87,86,88,88,88,88,89,87,89,89,89,89,88,87,87,90,87,87,88,89,88,88,87,88,89,88,88,86,87,89,89,88,88,90,88,88,87,89,88,91,87,89,88,89,88,89,87,89,89,87,88,88,89,89,87,87,87,87,87,88,88,88,89,89,87,87,88,89,90,87,87,86,88,89
92,91,91,93,92,91,92,91,93,91,92,91,93,92,91,92,91,91,92,91,93,91,92,91,90,92,93,92,92,92,90,92,92,93,93,91,91,92,91,93,92,93,92,91,92,90,91,92,92,92,93,90,92,92,92,93,91,91,91,92,94,91,92,93,92,91,92,93,90,93,91,92,91,91,91,93,91,92,91,91,91,92,92,93,93,92,90,91,92,91,93,91,92,91,92,92,92,90,92,92
167,166,168,171,170,168,171,168,168,169,169,170,170,169,170,168,168,168,168,169,167,169,169,169,170,169,168,167,170,171,169,168,169,171,170,170,169,170,169,168,169,170,170,166,171,169,171,169,169,173,171,168,170,171,170,169,168,168,170,169,169,171,169,171,170,168,171,169,169,170,167,169,171,173,169,171,168,168,170,169,170,169,170,168,168,170,168,169,170,167,168,169,169,169,170,167,170,169,169,170
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,239,235,238,236,238,234,236,237,236,236,236,235,237,233,239,236,234,237,235,235,237,237,241,237,235,235,238,237,235,240,238,237,236,239,236,233,238,237,237,237,237,236,237,236,239,238,237,241,237,238,235,237,238,233,238,237,236,237,235,238,236,239,237,238,235,237,237,238,239,237,236,236,237,236,237,236,236,236,240,239,236,237,236,236,236,240,235,235,239,233,236,237,235,237,236,234,239,237,235
159,159,159,157,160,159,160,158,159,157,156,158,158,156,158,159,156,158,157,157,159,158,157,157,156,157,158,158,157,157,158,159,158,157,157,160,162,159,159,157,160,157,159,158,156,157,158,158,157,157,160,158,158,157,159,158,157,159,159,157,158,159,158,158,160,158,156,158,157,158,160,160,157,159,157,156,156,158,155,161,158,158,158,159,158,158,158,160,156,154,156,157,157,157,157,157,157,158,158,156
87,89,87,88,87,87,88,85,89,87,88,87,87,88,87,88,88,87,86,87,88,86,85,87,86,85,88,87,87,86,87,88,89,87,87,85,88,86,86,88,87,86,87,87,87,86,86,88,87,87,88,86,86,87,87,88,87,88,87,87,87,88,86,88,88,87,88,86,86,87,88,86,89,89,91,86,88,87,88,89,87,88,87,87,89,88,86,86,89,88,88,88,86,87,89,87,90,88,87,88
90,91,90,91,90,90,91,94,91,91,91,91,89,90,92,92,91,89,91,89,92,91,91,90,90,92,90,90,91,92,91,89,89,90,91,90,91,91,93,92,90,90,90,91,91,90,89,89,92,90,91,90,91,90,91,90,91,91,90,92,91,92,91,91,90,90,92,93,91,92,90,92,91,92,90,92,89,92,89,93,89,92,90,92,91,92,91,90,90,90,90,90,92,92,89,91,90,91,91,90
167,169,168,169,166,168,167,168,166,166,166,168,167,167,167,168,166,168,169,169,169,168,167,169,169,165,167,167,167,166,168,169,165,170,168,167,167,168,170,165,165,168,168,167,168,168,167,170,169,166,166,168,167,166,168,168,170,167,168,167,165,168,169,168,167,168,168,168,166,169,165,169,169,166,169,167,167,168,167,166,165,166,168,168,167,168,169,168,168,168,168,169,167,169,167,166,166,169,167,166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,233,235,234,237,234,233,231,233,235,232,237,234,234,234,233,234,238,233,232,234,232,233,235,236,234,234,232,234,235,235,236,234,234,234,235,235,235,236,233,236,235,234,232,233,233,234,234,234,231,235,232,234,236,236,235,235,230,234,233,232,234,233,233,234,233,235,233,230,232,232,235,233,234,233,235,233,233,233,234,234,234,231,235,233,234,233,233,235,234,234,233,235,233,234,237,231,232,234,236
155,155,156,157,157,158,155,157,155,156,155,155,156,155,157,157,154,156,156,155,153,157,154,158,154,156,156,157,155,155,154,154,155,157,157,154,154,155,154,154,155,157,155,157,154,155,154,155,154,154,155,155,154,155,156,155,155,157,156,155,153,155,156,155,156,154,156,155,155,155,155,153,154,158,156,155,156,156,157,156,155,154,157,156,154,157,158,156,158,156,155,154,155,155,155,155,156,156,155,155
85,85,86,85,87,85,86,86,86,85,87,87,86,87,87,85,87,86,87,87,86,86,88,84,85,84,86,86,87,88,85,85,87,84,87,85,86,86,85,85,86,85,85,84,85,86,85,88,86,88,84,85,86,87,85,85,85,86,85,85,87,85,86,86,87,88,86,86,86,87,86,85,85,86,85,86,87,87,85,85,89,87,85,84,87,85,86,86,86,85,84,86,86,88,86,86,87,86,87,86
90,88,90,89,90,90,90,90,88,89,89,90,88,90,90,88,90,90,91,89,88,90,90,88,89,89,90,89,88,88,88,88,89,89,90,88,89,90,88,90,88,89,90,89,90,91,89,90,89,88,89,89,89,89,88,88,88,89,88,89,89,89,89,90,90,89,88,90,90,90,90,87,90,88,90,88,90,89,89,89,89,88,90,90,89,88,90,89,89,89,88,90,90,89,90,89,90,90,90,89
164,165,167,167,163,166,164,163,166,164,163,165,164,164,165,164,165,165,165,165,166,165,164,164,163,164,163,163,166,165,165,166,164,164,164,166,165,164,165,162,162,163,166,164,166,164,163,166,164,165,164,165,164,165,164,163,164,163,164,167,164,164,162,164,166,163,162,164,167,164,166,163,163,164,164,165,165,164,165,162,162,163,163,165,165,165,165,165,167,164,164,165,164,166,164,164,164,164,165,167
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,231,229,230,231,229,228,231,227,229,229,229,228,230,229,229,229,227,231,228,229,227,228,231,229,229,230,230,225,232,229,229,231,229,227,229,230,232,230,230,231,230,227,232,232,231,228,231,227,230,232,229,230,229,230,228,229,228,232,232,231,230,227,230,230,228,232,230,229,230,230,228,229,230,231,229,229,228,230,231,229,227,227,229,231,226,230,229,231,227,230,230,230,230,228,228,230,230,229,230
153,152,151,152,153,151,152,153,152,154,153,153,151,153,153,152,150,152,150,154,154,151,152,153,153,153,152,151,150,148,152,151,150,152,152,153,151,153,150,151,153,152,152,153,155,154,153,151,152,152,150,153,152,153,150,151,154,154,153,154,151,153,153,151,153,152,151,152,153,151,154,154,152,153,152,151,152,152,153,153,153,150,152,153,152,154,153,152,152,151,152,152,154,153,151,151,152,149,152,153
84,84,85,84,84,84,84,84,83,83,83,83,84,84,83,84,84,84,83,84,84,83,85,85,84,84,86,84,84,84,84,84,83,86,84,83,83,83,85,85,83,84,86,83,83,84,84,83,84,84,85,84,84,83,85,84,85,85,84,86,84,84,84,84,86,84,85,84,84,83,84,84,84,83,85,84,83,84,83,84,84,83,84,86,85,85,85,84,83,85,84,85,84,83,84,84,86,83,84,83
87,87,87,86,86,87,87,88,87,86,86,88,87,88,88,87,87,88,88,86,89,88,88,86,87,87,88,87,88,87,86,87,87,86,87,88,85,88,87,87,88,87,87,88,86,86,87,87,86,85,86,89,87,88,88,86,88,85,85,85,87,87,87,88,88,88,89,87,89,86,85,87,88,86,88,86,87,87,87,87,87,87,86,88,86,88,88,88,89,87,87,87,88,88,86,88,87,87,87,88
161,163,161,160,158,160,162,159,160,158,157,159,161,159,161,162,159,160,160,159,162,161,161,161,159,162,161,160,160,158,159,157,161,158,159,161,162,160,163,163,158,160,159,163,160,162,161,159,161,160,159,159,160,158,160,159,161,161,160,161,159,161,164,157,158,159,159,161,161,161,160,160,160,161,160,160,158,160,157,160,160,162,162,158,161,160,162,159,163,158,158,159,159,160,160,160,159,159,158,158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,224,223,225,222,224,222,224,226,222,222,221,225,223,227,225,226,224,225,224,223,226,222,223,220,226,223,222,223,223,223,223,224,223,223,223,222,224,222,223,225,221,222,222,224,225,223,221,224,224,225,223,221,223,223,222,225,224,224,224,225,223,223,223,225,223,223,227,223,222,221,225,222,222,221,224,223,225,221,224,226,226,223,225,223,223,220,222,224,223,222,222,223,225,222,226,224,222,221,222
146,150,150,146,147,146,146,145,148,148,148,146,147,148,147,146,148,147,149,149,146,149,147,148,149,147,146,150,147,148,148,149,149,148,146,145,147,148,149,149,149,148,148,148,148,146,149,150,149,149,148,148,146,148,149,146,148,146,150,149,148,146,148,147,149,148,148,148,149,149,149,147,148,149,148,148,149,151,148,146,148,150,148,149,147,146,150,148,149,148,147,149,150,149,147,146,146,149,146,149
82,81,81,83,81,83,81,82,83,82,82,81,83,81,82,82,83,82,81,81,82,85,82,81,81,83,82,80,82,84,80,81,82,83,82,82,83,82,82,82,81,81,81,81,83,80,80,82,83,80,82,81,81,81,82,83,80,81,81,80,82,81,81,83,82,81,81,81,82,82,82,82,83,82,82,83,81,81,82,82,81,82,84,82,83,82,82,83,83,81,82,82,83,83,82,82,82,81,82,81
84,84,86,83,85,85,82,84,85,85,84,84,86,84,82,85,84,85,85,86,84,84,84,86,85,84,86,84,84,83,84,84,84,84,84,85,84,84,86,84,83,85,84,84,84,83,84,84,84,85,84,85,85,84,85,84,85,84,84,84,84,85,84,86,85,84,85,84,83,85,83,83,84,84,84,86,85,85,85,84,84,85,85,85,83,85,86,85,84,84,82,84,86,86,83,85,84,85,84,84
155,154,154,155,155,155,156,154,155,155,154,155,154,157,157,156,156,153,156,158,155,156,155,155,153,155,154,156,154,154,157,155,153,156,155,158,157,155,156,154,154,155,154,156,156,156,154,156,154,156,155,156,154,155,153,157,155,153,155,154,157,157,155,153,152,156,155,154,154,155,153,154,155,155,155,155,153,158,158,153,155,156,155,156,157,155,152,156,155,156,156,155,154,155,156,155,154,156,157,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,215,216,215,216,216,216,214,214,213,216,216,218,212,217,216,217,217,218,216,216,215,214,212,216,214,215,214,218,216,216,216,215,216,216,216,218,214,216,215,216,216,216,218,217,215,217,217,216,218,216,214,217,217,215,216,213,215,212,218,216,215,214,216,213,215,212,216,217,216,217,216,213,212,219,215,216,215,220,217,216,216,216,216,213,217,217,214,217,217,216,215,216,215,217,214,214,213,215,215
143,142,143,142,144,142,144,143,142,142,143,144,143,140,144,143,142,143,143,143,145,141,142,144,143,144,143,144,144,141,144,142,143,143,141,143,143,141,142,143,144,142,142,143,141,142,145,140,142,140,143,143,142,143,141,144,143,142,140,145,143,144,144,143,144,145,143,141,143,144,142,142,143,141,143,142,142,143,143,142,144,143,143,145,142,143,143,143,142,143,142,141,144,143,143,146,143,144,144,143
78,79,79,79,78,80,78,79,79,80,79,79,79,79,79,77,79,78,80,80,79,79,79,80,77,78,78,79,78,79,79,79,78,79,79,80,80,79,79,78,78,80,80,79,79,79,80,78,79,77,78,79,77,78,80,81,79,81,78,80,81,79,79,80,78,79,79,79,79,79,78,78,80,77,79,79,80,78,79,78,79,77,81,78,80,79,76,78,79,78,79,79,78,78,79,78,79,80,77,80
82,80,81,82,81,80,81,82,81,81,81,81,81,80,82,82,81,82,81,81,80,81,82,82,81,80,80,82,81,81,82,82,80,81,82,81,80,81,82,82,82,82,81,80,80,81,80,81,82,81,82,81,83,81,83,83,81,81,81,81,81,81,81,81,82,83,82,81,81,81,81,82,81,81,83,81,83,83,82,80,82,80,82,81,80,83,83,82,82,81,80,81,81,81,81,82,81,80,81,79
150,149,147,148,150,148,151,150,148,150,149,150,148,149,149,150,148,148,150,149,150,151,148,151,150,148,151,150,148,150,149,150,149,148,148,149,149,151,149,148,151,149,148,150,151,148,151,149,148,148,148,148,149,151,151,149,150,152,147,148,150,146,148,148,150,150,149,148,150,147,151,149,150,149,151,150,151,152,150,147,148,149,150,148,147,146,150,148,147,151,148,151,149,149,149,151,149,147,148,150
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,208,205,206,207,205,208,207,207,206,206,208,207,208,209,205,205,206,206,205,208,207,206,208,206,207,209,211,207,207,209,205,205,206,206,208,203,208,209,210,205,207,211,204,208,208,208,207,207,206,207,210,207,207,206,207,208,206,209,207,204,208,208,208,206,208,208,205,206,209,207,209,206,207,206,208,204,203,206,206,204,208,208,207,208,209,208,207,208,206,208,209,205,207,207,207,205,206,206,206
138,135,138,137,135,137,137,135,136,138,136,135,137,136,136,138,138,136,137,137,137,139,137,136,137,137,138,136,137,136,137,137,134,138,136,136,137,137,137,138,137,138,137,136,137,136,134,136,136,137,137,139,136,138,137,137,136,136,138,136,137,137,137,137,136,136,137,138,138,138,135,137,135,139,138,137,137,137,136,136,138,137,136,138,136,137,137,137,136,137,134,138,137,135,138,135,137,135,136,138
75,74,76,75,74,75,74,77,76,76,74,76,77,75,75,75,76,76,76,75,76,76,75,74,75,76,77,75,77,76,75,75,76,74,73,77,75,74,77,77,76,75,75,76,73,75,75,75,75,74,77,76,77,75,74,76,75,74,76,75,75,74,75,77,75,74,75,76,75,78,76,74,75,75,75,75,75,76,73,76,75,75,76,76,76,76,76,77,75,75,76,76,73,74,76,75,75,75,75,75
